idProposicao,idAutor
2577458,220547
2577547,220547
2577604,88256
2577795,178970
2577805,220540
2577814,220566
2577816,220566
2577817,220566
2577897,220588
2577909,138286
2577912,220642
2577961,178835
2577963,220635
2577970,74156
2577976,81055
2577987,160640
2577989,160512
2577993,160512
2578093,204351
2578143,204449
2578239,204416
2578255,220622
2578266,220564
2578344,74057
2578344,220556
2578344,220632
2578344,73701
2578344,220548
2578344,220704
2578344,206018
2578344,220555
2578344,220629
2578344,220565
2578344,220553
2578344,220623
2578344,230765
2578344,220645
2578344,160575
2578344,204407
2578344,160598
2578344,220527
2578344,220640
2578344,231911
2578344,139285
2578344,74784
2578344,220668
2578344,74398
2578344,204453
2578344,221338
2578344,204535
2578344,204534
2578344,204464
2578530,178873
2578567,220618
2578568,226708
2578569,220618
2578588,220611
2578593,204570
2578594,221328
2578600,220588
2578601,204351
2578602,220588
2578643,220558
2578647,205865
2578664,220537
2578676,178989
2578689,204406
2578737,220681
2578763,74374
2578811,178986
2578815,204441
2578843,204416
2578845,220611
2578861,220568
2578871,220568
2578873,220609
2578875,73778
2578876,220574
2578880,178947
2578882,220604
2578883,220604
2578885,220604
2578890,204557
2578899,220604
2578900,220604
2578902,73579
2578903,220604
2578904,220604
2578921,204557
2578938,204557
2578939,204557
2578942,220604
2578944,220604
2578946,220604
2578948,204416
2578956,220604
2578957,143632
2578993,204570
2579013,220604
2579014,220604
2579015,220604
2579016,220604
2579027,220615
2579029,204479
2579030,204479
2579035,220604
2579036,220604
2579037,220604
2579042,171623
2579045,198783
2579083,220697
2579091,74574
2579099,220604
2579100,220604
2579114,226708
2579118,160558
2579120,160558
2579127,92699
2579128,230765
2579156,204536
2579169,225730
2579171,225730
2579172,163321
2579186,220548
2579208,220585
2579214,80815
2579217,220585
2579218,74043
2579222,74043
2579424,198197
2579697,220552
2579732,220534
2579734,204494
2579736,178829
2579738,220642
2579739,88256
2579740,178829
2579742,73486
2579744,220604
2579745,220604
2579747,220604
2579748,220594
2579750,220604
2579751,220604
2579754,220604
2579755,220604
2579756,220604
2579759,220604
2579761,220604
2579763,220604
2579764,220604
2579768,198197
2579769,198197
2579772,220604
2579774,220604
2579804,88256
2579805,204464
2579825,204479
2579826,80815
2579886,73486
2579897,220621
2579952,80815
2580004,73486
2580011,73486
2580029,220540
2580030,220540
2580037,220626
2580093,204524
2580095,220621
2580213,150418
2580314,220574
2580406,220574
2580409,220574
2580776,220632
2580783,204398
2580802,178966
2580809,220626
2580830,91228
2580834,160629
2580835,160629
2580840,80815
2580848,98057
2580867,220694
2580888,220588
2580912,109429
2580917,220547
2580918,220547
2581020,220604
2581095,220604
2581100,220604
2581117,220602
2581122,220558
2581193,204404
2581195,204404
2581203,204404
2581207,204404
2581216,220552
2581258,233598
2581262,220604
2581271,153423
2581305,220604
2581306,220604
2581341,73778
2581342,204557
2581347,220604
2581348,220604
2581349,220604
2581378,220604
2581390,98057
2581394,220690
2581395,178887
2581398,204536
2581423,178858
2581436,220659
2581436,220644
2581478,73486
2581479,225730
2581481,204444
2581482,204536
2581513,225730
2581527,220604
2581551,220604
2581571,220556
2581572,220556
2581615,204508
2581616,220604
2581627,220604
2581635,220604
2581638,220604
2581641,220604
2581644,220604
2581646,220604
2581649,220604
2581652,80815
2581695,213762
2581712,204574
2581717,204574
2581792,141518
2581801,204391
2581807,204391
2581843,204391
2581925,204416
2581928,74283
2581930,160758
2581931,160559
2581934,175765
2581935,220549
2581936,220604
2581937,220604
2581938,220690
2582000,220556
2582033,220649
2582046,220604
2582050,66828
2582052,220604
2582053,220683
2582055,220604
2582056,220604
2582061,220604
2582062,220604
2582078,220559
2582138,178887
2582185,204512
2582194,220604
2582195,220604
2582222,178989
2582233,220560
2582234,220560
2582235,220560
2582236,220560
2582270,178989
